"","BTI","NPN","AGL","MNP","SOL","SBK","NED","ABG","SHP","FSR"
"356300",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629532,NaN
"356301",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629533,NaN
"356306",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629538,NaN
"356317",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629549,NaN
"356319",1561629551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356321",NaN,NaN,NaN,NaN,NaN,NaN,1561629553,NaN,NaN,NaN
"356327",NaN,NaN,NaN,NaN,1561629559,NaN,NaN,NaN,1561629559,NaN
"356328",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629560
"356329",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629561
"356330",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629562
"356334",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629566
"356336",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629568,1561629568
"356337",NaN,NaN,NaN,1561629569,NaN,NaN,NaN,NaN,NaN,1561629569
"356338",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629570
"356339",NaN,NaN,NaN,NaN,NaN,NaN,1561629571,1561629571,NaN,1561629571
"356342",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629574,NaN
"356343",NaN,NaN,NaN,1561629575,NaN,1561629575,NaN,NaN,NaN,1561629575
"356348",NaN,NaN,NaN,1561629580,NaN,NaN,NaN,NaN,NaN,1561629580
"356349",NaN,NaN,NaN,1561629581,NaN,NaN,NaN,NaN,NaN,NaN
"356350",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629582,NaN
"356354",NaN,NaN,NaN,NaN,1561629586,NaN,NaN,NaN,NaN,NaN
"356355",NaN,NaN,NaN,1561629587,NaN,NaN,NaN,NaN,NaN,NaN
"356356",NaN,NaN,NaN,1561629588,NaN,NaN,NaN,NaN,NaN,NaN
"356358",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629590,NaN
"356360",NaN,NaN,NaN,1561629592,NaN,NaN,NaN,NaN,NaN,NaN
"356363",1561629595,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356364",NaN,NaN,NaN,1561629596,NaN,NaN,NaN,NaN,NaN,NaN
"356367",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629599
"356369",NaN,NaN,NaN,NaN,NaN,NaN,1561629601,NaN,NaN,NaN
"356370",NaN,NaN,1561629602,NaN,1561629602,1561629602,1561629602,NaN,NaN,NaN
"356372",NaN,1561629604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356378",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629610,NaN
"356381",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629613,NaN,NaN
"356383",NaN,NaN,NaN,NaN,1561629615,NaN,NaN,NaN,NaN,NaN
"356384",NaN,NaN,NaN,NaN,1561629616,NaN,NaN,NaN,NaN,NaN
"356390",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629622
"356393",NaN,NaN,1561629625,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356394",NaN,NaN,1561629626,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356397",1561629629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356398",NaN,NaN,1561629630,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356405",NaN,1561629637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356420",NaN,NaN,NaN,NaN,1561629652,NaN,NaN,NaN,NaN,NaN
"356421",NaN,NaN,NaN,NaN,NaN,NaN,1561629653,NaN,NaN,NaN
"356424",NaN,NaN,NaN,NaN,NaN,NaN,1561629656,NaN,NaN,NaN
"356426",NaN,NaN,NaN,1561629658,NaN,NaN,NaN,NaN,NaN,NaN
"356429",NaN,NaN,1561629661,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356430",NaN,1561629662,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629662
"356433",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629665
"356434",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629666
"356435",NaN,1561629667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356438",NaN,NaN,NaN,NaN,NaN,1561629670,NaN,NaN,NaN,NaN
"356440",NaN,1561629672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356441",NaN,NaN,1561629673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356442",NaN,NaN,NaN,NaN,NaN,1561629674,NaN,NaN,NaN,NaN
"356445",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629677
"356446",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629678,NaN,NaN
"356449",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629681,NaN
"356450",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629682,NaN
"356451",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629683,NaN
"356452",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629684,NaN
"356460",1561629692,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356467",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629699
"356468",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629700
"356470",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629702,NaN,NaN
"356486",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629718
"356491",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629723
"356493",NaN,NaN,NaN,NaN,1561629725,NaN,NaN,NaN,NaN,NaN
"356500",1561629732,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356503",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629735
"356505",NaN,NaN,NaN,NaN,1561629737,NaN,NaN,NaN,NaN,NaN
"356507",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629739
"356508",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629740
"356514",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629746,NaN,1561629746
"356516",1561629748,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356517",1561629749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356518",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629750
"356520",NaN,NaN,NaN,NaN,1561629752,NaN,NaN,NaN,NaN,NaN
"356523",NaN,1561629755,NaN,NaN,NaN,1561629755,NaN,NaN,NaN,NaN
"356524",NaN,NaN,NaN,NaN,NaN,1561629756,NaN,NaN,NaN,NaN
"356526",NaN,NaN,NaN,NaN,NaN,1561629758,NaN,NaN,NaN,NaN
"356533",NaN,NaN,NaN,NaN,NaN,NaN,1561629765,NaN,NaN,NaN
"356534",NaN,NaN,1561629766,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356537",NaN,1561629769,NaN,NaN,NaN,NaN,NaN,NaN,1561629769,NaN
"356538",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629770
"356539",NaN,NaN,NaN,NaN,NaN,NaN,1561629771,NaN,NaN,NaN
"356542",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629774
"356547",NaN,1561629779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356552",NaN,NaN,1561629784,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356553",NaN,NaN,NaN,NaN,NaN,NaN,1561629785,NaN,NaN,NaN
"356557",NaN,NaN,NaN,NaN,NaN,NaN,1561629789,NaN,NaN,NaN
"356558",1561629790,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356568",NaN,NaN,NaN,NaN,1561629800,NaN,NaN,NaN,NaN,NaN
"356570",NaN,NaN,1561629802,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356576",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629808
"356588",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629820
"356589",NaN,NaN,NaN,NaN,NaN,1561629821,NaN,NaN,NaN,NaN
"356600",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629832,NaN
"356603",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629835
"356605",1561629837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629837,NaN
"356610",1561629842,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356612",1561629844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356615",NaN,NaN,NaN,NaN,NaN,NaN,1561629847,NaN,NaN,NaN
"356616",1561629848,NaN,NaN,NaN,NaN,NaN,1561629848,NaN,NaN,NaN
"356617",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629849,NaN
"356619",NaN,NaN,1561629851,1561629851,NaN,1561629851,NaN,NaN,NaN,1561629851
"356620",NaN,NaN,NaN,1561629852,NaN,NaN,1561629852,NaN,1561629852,NaN
"356621",NaN,NaN,NaN,1561629853,NaN,NaN,NaN,NaN,NaN,NaN
"356632",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629864,NaN
"356634",NaN,1561629866,NaN,NaN,NaN,NaN,NaN,NaN,1561629866,NaN
"356635",NaN,NaN,NaN,NaN,NaN,1561629867,NaN,NaN,NaN,1561629867
"356636",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629868
"356637",NaN,1561629869,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356639",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629871
"356640",NaN,1561629872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356642",NaN,1561629874,NaN,NaN,NaN,1561629874,NaN,NaN,NaN,NaN
"356644",NaN,NaN,1561629876,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356655",NaN,1561629887,1561629887,1561629887,NaN,NaN,NaN,NaN,NaN,NaN
"356656",1561629888,NaN,1561629888,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356658",1561629890,NaN,NaN,1561629890,NaN,NaN,NaN,NaN,NaN,NaN
"356659",NaN,NaN,NaN,NaN,NaN,NaN,1561629891,NaN,NaN,NaN
"356661",1561629893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356662",1561629894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356666",1561629898,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356669",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629901,NaN
"356672",NaN,1561629904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356681",NaN,NaN,1561629913,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356682",NaN,NaN,1561629914,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356683",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629915
"356686",1561629918,NaN,NaN,NaN,NaN,NaN,1561629918,NaN,NaN,NaN
"356687",NaN,NaN,NaN,NaN,NaN,NaN,1561629919,NaN,NaN,NaN
"356688",NaN,NaN,1561629920,1561629920,NaN,NaN,NaN,NaN,NaN,NaN
"356689",NaN,NaN,1561629921,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356692",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629924
"356694",NaN,NaN,NaN,1561629926,NaN,NaN,NaN,NaN,NaN,NaN
"356695",NaN,NaN,NaN,NaN,NaN,NaN,1561629927,NaN,NaN,NaN
"356696",NaN,NaN,NaN,NaN,NaN,NaN,1561629928,NaN,NaN,NaN
"356697",NaN,NaN,NaN,NaN,NaN,NaN,1561629929,NaN,NaN,NaN
"356708",1561629940,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356713",1561629945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356725",1561629957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356726",NaN,NaN,NaN,1561629958,NaN,NaN,NaN,NaN,NaN,NaN
"356734",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629966,NaN
"356737",1561629969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356742",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629974,NaN
"356743",NaN,NaN,NaN,1561629975,NaN,NaN,NaN,NaN,1561629975,NaN
"356747",NaN,NaN,NaN,NaN,1561629979,NaN,NaN,NaN,NaN,NaN
"356748",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629980,NaN
"356755",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561629987,NaN
"356760",NaN,1561629992,1561629992,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356761",NaN,NaN,NaN,NaN,NaN,1561629993,NaN,NaN,NaN,NaN
"356762",NaN,NaN,NaN,NaN,NaN,1561629994,NaN,NaN,NaN,NaN
"356764",NaN,NaN,1561629996,NaN,NaN,NaN,NaN,NaN,1561629996,NaN
"356766",NaN,1561629998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356773",NaN,NaN,NaN,1561630005,NaN,NaN,NaN,NaN,NaN,NaN
"356780",NaN,NaN,NaN,NaN,NaN,NaN,1561630012,NaN,NaN,NaN
"356786",1561630018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356791",NaN,NaN,NaN,1561630023,NaN,NaN,NaN,NaN,NaN,NaN
"356793",NaN,NaN,NaN,1561630025,NaN,NaN,NaN,NaN,NaN,NaN
"356795",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630027,NaN
"356796",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630028
"356806",NaN,NaN,1561630038,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356807",1561630039,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356812",NaN,1561630044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356814",NaN,NaN,1561630046,NaN,NaN,1561630046,NaN,NaN,NaN,NaN
"356815",NaN,NaN,NaN,1561630047,NaN,1561630047,1561630047,1561630047,NaN,1561630047
"356816",NaN,NaN,NaN,NaN,NaN,1561630048,1561630048,NaN,NaN,1561630048
"356817",NaN,NaN,NaN,NaN,NaN,NaN,1561630049,NaN,NaN,NaN
"356820",NaN,1561630052,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356823",NaN,NaN,1561630055,NaN,NaN,1561630055,NaN,NaN,NaN,NaN
"356824",NaN,NaN,NaN,1561630056,NaN,NaN,NaN,NaN,NaN,NaN
"356827",NaN,NaN,NaN,NaN,NaN,1561630059,NaN,NaN,NaN,NaN
"356832",NaN,1561630064,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356846",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630078,NaN,NaN
"356859",1561630091,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356868",1561630100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356869",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630101
"356871",1561630103,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356872",NaN,NaN,1561630104,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356875",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630107
"356878",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630110
"356880",NaN,NaN,NaN,NaN,NaN,NaN,1561630112,NaN,NaN,NaN
"356884",NaN,NaN,NaN,NaN,1561630116,NaN,NaN,NaN,NaN,NaN
"356896",1561630128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356898",NaN,NaN,NaN,NaN,NaN,1561630130,NaN,NaN,NaN,NaN
"356899",NaN,NaN,NaN,NaN,NaN,1561630131,NaN,NaN,NaN,NaN
"356900",NaN,NaN,NaN,NaN,1561630132,1561630132,NaN,NaN,NaN,NaN
"356903",NaN,NaN,NaN,NaN,NaN,NaN,1561630135,NaN,NaN,NaN
"356906",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630138,NaN,NaN
"356914",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630146,NaN
"356938",1561630170,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356939",NaN,1561630171,NaN,NaN,NaN,1561630171,NaN,NaN,NaN,NaN
"356940",NaN,1561630172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356941",NaN,1561630173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356948",NaN,NaN,NaN,NaN,NaN,1561630180,NaN,NaN,NaN,NaN
"356949",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630181,NaN
"356952",NaN,NaN,NaN,NaN,NaN,1561630184,NaN,NaN,NaN,NaN
"356953",1561630185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356954",NaN,NaN,1561630186,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356958",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630190
"356967",NaN,NaN,1561630199,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356970",1561630202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356971",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630203,NaN,NaN
"356973",1561630205,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356983",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630215,NaN,NaN
"356986",NaN,NaN,1561630218,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"356994",NaN,NaN,NaN,NaN,NaN,NaN,1561630226,NaN,NaN,1561630226
"356995",NaN,NaN,NaN,NaN,NaN,NaN,1561630227,NaN,NaN,NaN
"356996",NaN,NaN,NaN,NaN,NaN,NaN,1561630228,NaN,NaN,1561630228
"356999",NaN,1561630231,1561630231,1561630231,1561630231,NaN,NaN,1561630231,NaN,NaN
"357005",NaN,NaN,NaN,NaN,1561630237,NaN,NaN,NaN,NaN,NaN
"357007",NaN,NaN,NaN,NaN,1561630239,NaN,NaN,NaN,NaN,NaN
"357008",1561630240,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357010",1561630242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357011",NaN,NaN,NaN,NaN,NaN,NaN,1561630243,NaN,NaN,1561630243
"357012",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630244
"357014",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630246
"357020",NaN,NaN,NaN,1561630252,NaN,NaN,NaN,NaN,NaN,NaN
"357021",NaN,NaN,NaN,NaN,NaN,NaN,1561630253,NaN,NaN,NaN
"357022",NaN,NaN,NaN,NaN,NaN,NaN,1561630254,NaN,NaN,NaN
"357023",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630255
"357027",1561630259,1561630259,1561630259,1561630259,1561630259,1561630259,1561630259,1561630259,1561630259,1561630259
"357028",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630260
"357032",NaN,NaN,NaN,NaN,NaN,1561630264,NaN,NaN,NaN,NaN
"357047",NaN,1561630279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357050",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630282,NaN,NaN
"357051",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630283,NaN,NaN
"357055",NaN,NaN,NaN,NaN,NaN,1561630287,NaN,NaN,NaN,NaN
"357057",1561630289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357060",NaN,1561630292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357061",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630293,NaN,NaN
"357069",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630301
"357074",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630306,NaN,NaN
"357075",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630307,NaN,NaN
"357076",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630308,NaN,NaN
"357077",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630309,NaN,NaN
"357078",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630310,NaN,NaN
"357079",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630311,NaN,NaN
"357080",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630312,NaN,NaN
"357081",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630313,NaN,NaN
"357082",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630314,NaN,NaN
"357083",1561630315,NaN,NaN,NaN,NaN,NaN,NaN,1561630315,NaN,NaN
"357084",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630316,NaN,NaN
"357085",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630317,NaN,NaN
"357086",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630318,NaN,NaN
"357087",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630319,NaN,NaN
"357088",NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630320,NaN,NaN
"357096",1561630328,NaN,1561630328,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357097",NaN,NaN,NaN,1561630329,NaN,NaN,NaN,NaN,NaN,NaN
"357112",NaN,NaN,NaN,NaN,NaN,1561630344,NaN,NaN,NaN,NaN
"357113",NaN,NaN,NaN,NaN,NaN,1561630345,NaN,NaN,NaN,NaN
"357117",NaN,NaN,NaN,NaN,NaN,NaN,1561630349,NaN,NaN,NaN
"357121",NaN,NaN,NaN,NaN,NaN,NaN,1561630353,NaN,NaN,NaN
"357128",NaN,1561630360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357131",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630363
"357135",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630367,NaN
"357137",1561630369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357138",NaN,NaN,NaN,NaN,NaN,NaN,1561630370,NaN,1561630370,NaN
"357139",NaN,1561630371,1561630371,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357140",NaN,1561630372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357142",1561630374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357145",1561630377,1561630377,1561630377,1561630377,1561630377,1561630377,1561630377,1561630377,1561630377,1561630377
"357146",1561630378,1561630378,NaN,1561630378,NaN,1561630378,1561630378,NaN,1561630378,1561630378
"357147",1561630379,1561630379,NaN,NaN,NaN,1561630379,1561630379,NaN,1561630379,NaN
"357148",NaN,NaN,NaN,NaN,NaN,1561630380,NaN,NaN,NaN,NaN
"357151",1561630383,NaN,NaN,NaN,NaN,1561630383,NaN,NaN,NaN,NaN
"357152",1561630384,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630384
"357154",NaN,NaN,NaN,1561630386,NaN,NaN,NaN,NaN,NaN,NaN
"357155",1561630387,NaN,1561630387,1561630387,NaN,NaN,NaN,NaN,NaN,NaN
"357156",NaN,NaN,NaN,1561630388,NaN,NaN,NaN,NaN,NaN,NaN
"357160",NaN,1561630392,NaN,NaN,NaN,NaN,1561630392,1561630392,NaN,NaN
"357163",NaN,NaN,NaN,1561630395,NaN,NaN,NaN,NaN,NaN,NaN
"357164",NaN,NaN,1561630396,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357166",NaN,1561630398,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357167",NaN,NaN,NaN,1561630399,NaN,NaN,NaN,NaN,1561630399,NaN
"357168",NaN,NaN,NaN,NaN,NaN,NaN,1561630400,NaN,NaN,NaN
"357171",NaN,NaN,NaN,NaN,NaN,1561630403,NaN,NaN,NaN,NaN
"357172",NaN,NaN,NaN,NaN,NaN,1561630404,NaN,NaN,NaN,NaN
"357175",NaN,1561630407,1561630407,1561630407,1561630407,1561630407,NaN,NaN,NaN,NaN
"357179",1561630411,NaN,NaN,NaN,NaN,1561630411,NaN,NaN,NaN,NaN
"357182",NaN,NaN,NaN,1561630414,NaN,1561630414,NaN,NaN,NaN,NaN
"357183",NaN,NaN,NaN,NaN,1561630415,NaN,NaN,NaN,NaN,NaN
"357186",NaN,NaN,NaN,NaN,NaN,NaN,1561630418,NaN,NaN,NaN
"357188",NaN,NaN,NaN,NaN,1561630420,NaN,NaN,NaN,NaN,NaN
"357191",1561630423,NaN,NaN,1561630423,1561630423,NaN,NaN,NaN,NaN,NaN
"357192",1561630424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357194",NaN,NaN,NaN,1561630426,NaN,NaN,NaN,NaN,NaN,NaN
"357196",NaN,1561630428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357198",NaN,NaN,NaN,1561630430,NaN,NaN,NaN,NaN,NaN,NaN
"357199",NaN,NaN,NaN,1561630431,NaN,NaN,NaN,NaN,NaN,NaN
"357200",NaN,NaN,1561630432,1561630432,NaN,NaN,NaN,NaN,NaN,NaN
"357202",NaN,NaN,NaN,1561630434,NaN,NaN,NaN,NaN,NaN,NaN
"357212",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1561630444
"357214",1561630446,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357217",NaN,NaN,NaN,1561630449,1561630449,NaN,1561630449,NaN,NaN,NaN
"357222",NaN,1561630454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"357224",NaN,NaN,NaN,1561630456,NaN,NaN,NaN,NaN,NaN,NaN
"357226",1561630458,1561630458,1561630458,1561630458,1561630458,1561630458,NaN,1561630458,1561630458,1561630458
"357227",1561630459,1561630459,NaN,1561630459,NaN,1561630459,NaN,NaN,NaN,NaN
"357230",NaN,NaN,NaN,NaN,1561630462,1561630462,NaN,NaN,NaN,NaN
"357232",NaN,NaN,NaN,NaN,NaN,NaN,1561630464,NaN,NaN,NaN
"357233",NaN,NaN,NaN,NaN,NaN,1561630465,NaN,NaN,1561630465,NaN
"357237",NaN,NaN,NaN,1561630469,NaN,1561630469,NaN,NaN,NaN,NaN
"357238",NaN,NaN,NaN,1561630470,NaN,NaN,NaN,NaN,NaN,NaN
"357239",NaN,NaN,NaN,NaN,NaN,NaN,1561630471,NaN,NaN,NaN
"357240",NaN,NaN,NaN,1561630472,1561630472,NaN,NaN,NaN,NaN,NaN
"357244",NaN,NaN,NaN,1561630476,NaN,NaN,NaN,NaN,NaN,NaN
"357245",NaN,1561630477,1561630477,1561630477,1561630477,NaN,1561630477,1561630477,NaN,NaN
